# Wavelength(micron) (rp/rs)^2 Error_Bars
3.325997526632606061e+00 2.975516382926129706e-03 1.000000000000000082e-05
3.314518294268986143e+00 3.004739213670367618e-03 1.000000000000000082e-05
3.303078680929314448e+00 2.935859562008420569e-03 1.000000000000000082e-05
3.291678549873867432e+00 2.928176930337346006e-03 1.000000000000000082e-05
3.280317764834859595e+00 2.931720841890622393e-03 1.000000000000000082e-05
3.268996190014816339e+00 2.939420177461763914e-03 1.000000000000000082e-05
3.257713690084949931e+00 2.941453198203611633e-03 1.000000000000000082e-05
3.246470130183541247e+00 2.951050135427871809e-03 1.000000000000000082e-05
3.235265375914329500e+00 2.955039187088350471e-03 1.000000000000000082e-05
3.224099293344901085e+00 2.945320624346910946e-03 1.000000000000000082e-05
3.212971749005095301e+00 2.948585735642093343e-03 1.000000000000000082e-05
3.201882609885404740e+00 2.952879326047836133e-03 1.000000000000000082e-05
3.190831743435386336e+00 2.938464247793269851e-03 1.000000000000000082e-05
3.179819017562078187e+00 2.940663704476192703e-03 1.000000000000000082e-05
3.168844300628416377e+00 2.932260488806220661e-03 1.000000000000000082e-05
3.157907461451666897e+00 2.931742886848207920e-03 1.000000000000000082e-05
3.147008369301856234e+00 2.924492591252586277e-03 1.000000000000000082e-05
3.136146893900205068e+00 2.924180566993984497e-03 1.000000000000000082e-05
3.125322905417576180e+00 2.932955696789845985e-03 1.000000000000000082e-05
3.114536274472918365e+00 2.928392494894461930e-03 1.000000000000000082e-05
3.103786872131721886e+00 2.924950331010751740e-03 1.000000000000000082e-05
3.093074569904478377e+00 2.929258263303215724e-03 1.000000000000000082e-05
3.082399239745142960e+00 2.922333569104788083e-03 1.000000000000000082e-05
3.071760754049604358e+00 2.917871529296379562e-03 1.000000000000000082e-05
3.061158985654159004e+00 2.922865117624039600e-03 1.000000000000000082e-05
3.050593807833992699e+00 2.939676028539941685e-03 1.000000000000000082e-05
3.040065094301664494e+00 2.939704946205742245e-03 1.000000000000000082e-05
3.029572719205598119e+00 2.932152866687060162e-03 1.000000000000000082e-05
3.019116557128576961e+00 2.947510904515017981e-03 1.000000000000000082e-05
3.008696483086243045e+00 2.943449437852817697e-03 1.000000000000000082e-05
2.998312372525607561e+00 2.934374385221670978e-03 1.000000000000000082e-05
2.987964101323558719e+00 2.934746552211956513e-03 1.000000000000000082e-05
2.977651545785378939e+00 2.953766985569654564e-03 1.000000000000000082e-05
2.967374582643266923e+00 2.958427901005550569e-03 1.000000000000000082e-05
2.957133089054861053e+00 2.943260308889668678e-03 1.000000000000000082e-05
2.946926942601776123e+00 2.945172856103867292e-03 1.000000000000000082e-05
2.936756021288137397e+00 2.935371122393239628e-03 1.000000000000000082e-05
2.926620203539121334e+00 2.938944707991890566e-03 1.000000000000000082e-05
2.916519368199505191e+00 2.934811256623357824e-03 1.000000000000000082e-05
2.906453394532213519e+00 2.954492256868672569e-03 1.000000000000000082e-05
2.896422162216882867e+00 2.948760341368756970e-03 1.000000000000000082e-05
2.886425551348417162e+00 2.953967972008156740e-03 1.000000000000000082e-05
2.876463442435556850e+00 2.960307407949613889e-03 1.000000000000000082e-05
2.866535716399450706e+00 2.968194399535388668e-03 1.000000000000000082e-05
2.856642254572232531e+00 2.985980515074260211e-03 1.000000000000000082e-05
2.846782938695599618e+00 2.991542646493500473e-03 1.000000000000000082e-05
2.836957650919405438e+00 3.016379357112041349e-03 1.000000000000000082e-05
2.827166273800245655e+00 3.014125990323288963e-03 1.000000000000000082e-05
2.817408690300056140e+00 3.038036685185774039e-03 1.000000000000000082e-05
2.807684783784714089e+00 3.042108764419938337e-03 1.000000000000000082e-05
2.797994438022642694e+00 3.048632352648457215e-03 1.000000000000000082e-05
2.788337537183423809e+00 3.047025148019381121e-03 1.000000000000000082e-05
2.778713965836412392e+00 3.070305043219051771e-03 1.000000000000000082e-05
2.769123608949356719e+00 3.048297384976395973e-03 1.000000000000000082e-05
2.759566351887023483e+00 3.062137504628846020e-03 1.000000000000000082e-05
2.750042080409825562e+00 3.046007810943124599e-03 1.000000000000000082e-05
2.740550680672460437e+00 3.027681006323197990e-03 1.000000000000000082e-05
2.731092039222547285e+00 3.004894736566945598e-03 1.000000000000000082e-05
2.721666042999270285e+00 3.033539019894850551e-03 1.000000000000000082e-05
2.712272579332028144e+00 3.055444910958617609e-03 1.000000000000000082e-05
2.702911535939085841e+00 3.059662095473105435e-03 1.000000000000000082e-05
2.693582800926234810e+00 3.064712261671769140e-03 1.000000000000000082e-05
2.684286262785454458e+00 3.070143290454023684e-03 1.000000000000000082e-05
2.675021810393577670e+00 3.062513264668451432e-03 1.000000000000000082e-05
2.665789333010966544e+00 3.032864833808883616e-03 1.000000000000000082e-05
2.656588720280182336e+00 2.991083851737331555e-03 1.000000000000000082e-05
2.647419862224673626e+00 2.961095643064536476e-03 1.000000000000000082e-05
2.638282649247456479e+00 2.970801147557613174e-03 1.000000000000000082e-05
2.629176972129806611e+00 2.981708334703697932e-03 1.000000000000000082e-05
2.620102722029954645e+00 2.981297432913703090e-03 1.000000000000000082e-05
2.611059790481780496e+00 2.985503580940000127e-03 1.000000000000000082e-05
2.602048069393523733e+00 2.987412421213629134e-03 1.000000000000000082e-05
2.593067451046486838e+00 2.986957122225784335e-03 1.000000000000000082e-05
2.584117828093748237e+00 2.985221262216205488e-03 1.000000000000000082e-05
2.575199093558881991e+00 2.977927141049172347e-03 1.000000000000000082e-05
2.566311140834673488e+00 2.979098502526456981e-03 1.000000000000000082e-05
2.557453863681850681e+00 2.972090453905451568e-03 1.000000000000000082e-05
2.548627156227812218e+00 2.971486649602128344e-03 1.000000000000000082e-05
2.539830912965361343e+00 2.968230836368563035e-03 1.000000000000000082e-05
2.531065028751445567e+00 2.964048062448381045e-03 1.000000000000000082e-05
2.522329398805897682e+00 2.962014320398400312e-03 1.000000000000000082e-05
2.513623918710186977e+00 2.968035139057215773e-03 1.000000000000000082e-05
2.504948484406169129e+00 2.959564705330072158e-03 1.000000000000000082e-05
2.496302992194841863e+00 2.959504574121205392e-03 1.000000000000000082e-05
2.487687338735106390e+00 2.963274459244867078e-03 1.000000000000000082e-05
2.479101421042532394e+00 2.964853391118565853e-03 1.000000000000000082e-05
2.470545136488123905e+00 2.960952918433926769e-03 1.000000000000000082e-05
2.462018382797097615e+00 2.964810109827016420e-03 1.000000000000000082e-05
2.453521058047657633e+00 2.964272870748356666e-03 1.000000000000000082e-05
2.445053060669776901e+00 2.966898877486775447e-03 1.000000000000000082e-05
2.436614289443983505e+00 2.966890123243359767e-03 1.000000000000000082e-05
2.428204643500150528e+00 2.967610119018633356e-03 1.000000000000000082e-05
2.419824022316292123e+00 2.970028711508390824e-03 1.000000000000000082e-05
2.411472325717358700e+00 2.973769013430263217e-03 1.000000000000000082e-05
2.403149453874043218e+00 2.975945073806393962e-03 1.000000000000000082e-05
2.394855307301584801e+00 2.976563038764641449e-03 1.000000000000000082e-05
2.386589786858580808e+00 2.978797992179183906e-03 1.000000000000000082e-05
2.378352793745801996e+00 2.974925249993713890e-03 1.000000000000000082e-05
2.370144229505012134e+00 2.978290032761339405e-03 1.000000000000000082e-05
2.361963996017789391e+00 2.975866001363567433e-03 1.000000000000000082e-05
2.353811995504354826e+00 2.970895483680526493e-03 1.000000000000000082e-05
2.345688130522402659e+00 2.981782630607964380e-03 1.000000000000000082e-05
2.337592303965936757e+00 2.976164455605684583e-03 1.000000000000000082e-05
2.329524419064110230e+00 2.971854660640196530e-03 1.000000000000000082e-05
2.321484379380064134e+00 2.973950997413838098e-03 1.000000000000000082e-05
2.313472088809783500e+00 2.969869300417990812e-03 1.000000000000000082e-05
2.305487451580938707e+00 2.969726088893179933e-03 1.000000000000000082e-05
2.297530372251747721e+00 2.973284178939486141e-03 1.000000000000000082e-05
2.289600755709833457e+00 2.966745531256975710e-03 1.000000000000000082e-05
2.281698507171085577e+00 2.965553907701180391e-03 1.000000000000000082e-05
2.273823532178528062e+00 2.967430962713115891e-03 1.000000000000000082e-05
2.265975736601190338e+00 2.966636864247089618e-03 1.000000000000000082e-05
2.258155026632982398e+00 2.969019004156282348e-03 1.000000000000000082e-05
2.250361308791574366e+00 2.967592336080362124e-03 1.000000000000000082e-05
2.242594489917276501e+00 2.967382387559780454e-03 1.000000000000000082e-05
2.234854477171928533e+00 2.963601929275446693e-03 1.000000000000000082e-05
2.227141178037786773e+00 2.964222902223449026e-03 1.000000000000000082e-05
2.219454500316421885e+00 2.963365409118140763e-03 1.000000000000000082e-05
2.211794352127613994e+00 2.961758493147051072e-03 1.000000000000000082e-05
2.204160641908255780e+00 2.964275915185947581e-03 1.000000000000000082e-05
2.196553278411258692e+00 2.962877912849830493e-03 1.000000000000000082e-05
2.188972170704458264e+00 2.960005254124655708e-03 1.000000000000000082e-05
2.181417228169532763e+00 2.960080449113888790e-03 1.000000000000000082e-05
2.173888360500916495e+00 2.960218762076476280e-03 1.000000000000000082e-05
2.166385477704721563e+00 2.960550673813818704e-03 1.000000000000000082e-05
2.158908490097661392e+00 2.961219115274906985e-03 1.000000000000000082e-05
2.151457308305980476e+00 2.960840320159974226e-03 1.000000000000000082e-05
2.144031843264382342e+00 2.960935782750558857e-03 1.000000000000000082e-05
2.136632006214969515e+00 2.961655578951482345e-03 1.000000000000000082e-05
2.129257708706179475e+00 2.962400832438688309e-03 1.000000000000000082e-05
2.121908862591728617e+00 2.963541355478528216e-03 1.000000000000000082e-05
2.114585380029558870e+00 2.966407866640434661e-03 1.000000000000000082e-05
2.107287173480786091e+00 2.966738686011511066e-03 1.000000000000000082e-05
2.100014155708655128e+00 2.977145924978740355e-03 1.000000000000000082e-05
2.092766239777497983e+00 2.978734589125436611e-03 1.000000000000000082e-05
2.085543339051691536e+00 2.983064411639544181e-03 1.000000000000000082e-05
2.078345367194625481e+00 2.980091849620746403e-03 1.000000000000000082e-05
2.071172238167667601e+00 2.987889176993919604e-03 1.000000000000000082e-05
2.064023866229136139e+00 2.984122097933058441e-03 1.000000000000000082e-05
2.056900165933276181e+00 2.984095481248133768e-03 1.000000000000000082e-05
2.049801052129237799e+00 2.979143349797652718e-03 1.000000000000000082e-05
2.042726439960056428e+00 2.966178586570359429e-03 1.000000000000000082e-05
2.035676244861639450e+00 2.976200019286151695e-03 1.000000000000000082e-05
2.028650382561757670e+00 2.993454932292886114e-03 1.000000000000000082e-05
2.021648769079035013e+00 2.997385621029844717e-03 1.000000000000000082e-05
2.014671320721946213e+00 3.023589277087688001e-03 1.000000000000000082e-05
2.007717954087816281e+00 3.017334597973222142e-03 1.000000000000000082e-05
2.000788586061821750e+00 3.013469312391838482e-03 1.000000000000000082e-05
1.993883133816000131e+00 2.966053297366664024e-03 1.000000000000000082e-05
1.987001514808258484e+00 2.952133656048516741e-03 1.000000000000000082e-05
1.980143646781386879e+00 2.958663157359047065e-03 1.000000000000000082e-05
1.973309447762074287e+00 2.978450458128961958e-03 1.000000000000000082e-05
1.966498836059930255e+00 2.997995297090866058e-03 1.000000000000000082e-05
1.959711730266506580e+00 2.993233908329856734e-03 1.000000000000000082e-05
1.952948049254327190e+00 3.008978976966366573e-03 1.000000000000000082e-05
1.946207712175915150e+00 2.987103148626875197e-03 1.000000000000000082e-05
1.939490638462828764e+00 2.970952154507736694e-03 1.000000000000000082e-05
1.932796747824695682e+00 2.954601660428133898e-03 1.000000000000000082e-05
1.926125960248256330e+00 2.957496096751828334e-03 1.000000000000000082e-05
1.919478195996406011e+00 2.962512266266460314e-03 1.000000000000000082e-05
1.912853375607242112e+00 2.956315055661261782e-03 1.000000000000000082e-05
1.906251419893113974e+00 2.961724705223207736e-03 1.000000000000000082e-05
1.899672249939674984e+00 2.961908059489815059e-03 1.000000000000000082e-05
1.893115787104942660e+00 2.958765752190391056e-03 1.000000000000000082e-05
1.886581953018356517e+00 2.953021753640985240e-03 1.000000000000000082e-05
1.880070669579839704e+00 2.957908372929879664e-03 1.000000000000000082e-05
1.873581858958870194e+00 2.972625617383838504e-03 1.000000000000000082e-05
1.867115443593545088e+00 2.964670376608652663e-03 1.000000000000000082e-05
1.860671346189656239e+00 2.948750806415963936e-03 1.000000000000000082e-05
1.854249489719767219e+00 2.958700680716984822e-03 1.000000000000000082e-05
1.847849797422290719e+00 2.951594552540152180e-03 1.000000000000000082e-05
1.841472192800571728e+00 2.953276703876513837e-03 1.000000000000000082e-05
1.835116599621973377e+00 2.956540986695006638e-03 1.000000000000000082e-05
1.828782941916964777e+00 2.952554665021704834e-03 1.000000000000000082e-05
1.822471143978214414e+00 2.944236959200233813e-03 1.000000000000000082e-05
1.816181130359683538e+00 2.939261714423662027e-03 1.000000000000000082e-05
1.809912825875726661e+00 2.940444370010252429e-03 1.000000000000000082e-05
1.803666155600190946e+00 2.945295447763494369e-03 1.000000000000000082e-05
1.797441044865519366e+00 2.936039078538608439e-03 1.000000000000000082e-05
1.791237419261862085e+00 2.932238778410355476e-03 1.000000000000000082e-05
1.785055204636183612e+00 2.927463687966335316e-03 1.000000000000000082e-05
1.778894327091378846e+00 2.928102259165672565e-03 1.000000000000000082e-05
1.772754712985387560e+00 2.924928973836944494e-03 1.000000000000000082e-05
1.766636288930314658e+00 2.927736846222418320e-03 1.000000000000000082e-05
1.760538981791555102e+00 2.917915825739269154e-03 1.000000000000000082e-05
1.754462718686916833e+00 2.917379315451449143e-03 1.000000000000000082e-05
1.748407426985751467e+00 2.913987093435821407e-03 1.000000000000000082e-05
1.742373034308085433e+00 2.917356722820640003e-03 1.000000000000000082e-05
1.736359468523754224e+00 2.913017156748273166e-03 1.000000000000000082e-05
1.730366657751541970e+00 2.921251825905156908e-03 1.000000000000000082e-05
1.724394530358320354e+00 2.917183723875419517e-03 1.000000000000000082e-05
1.718443014958193293e+00 2.908449640436845500e-03 1.000000000000000082e-05
1.712512040411644287e+00 2.915430508328525645e-03 1.000000000000000082e-05
1.706601535824683546e+00 2.912212733625264231e-03 1.000000000000000082e-05
1.700711430548004000e+00 2.916219470593207474e-03 1.000000000000000082e-05
1.694841654176134194e+00 2.907308266751092943e-03 1.000000000000000082e-05
1.688992136546598521e+00 2.909133083927501178e-03 1.000000000000000082e-05
1.683162807739077449e+00 2.905599078039299444e-03 1.000000000000000082e-05
1.677353598074570851e+00 2.906241114596551812e-03 1.000000000000000082e-05
1.671564438114567119e+00 2.907393942755367132e-03 1.000000000000000082e-05
1.665795258660213385e+00 2.920907054083127664e-03 1.000000000000000082e-05
1.660045990751485512e+00 2.908473091304623111e-03 1.000000000000000082e-05
1.654316565666367200e+00 2.916306349823718190e-03 1.000000000000000082e-05
1.648606914920025091e+00 2.918393313825126071e-03 1.000000000000000082e-05
1.642916970263993637e+00 2.918821825835821431e-03 1.000000000000000082e-05
1.637246663685356651e+00 2.913307840197686561e-03 1.000000000000000082e-05
1.631595927405935953e+00 2.902740060538742430e-03 1.000000000000000082e-05
1.625964693881481571e+00 2.912423311916173367e-03 1.000000000000000082e-05
1.620352895800860393e+00 2.931571295668242497e-03 1.000000000000000082e-05
1.614760466085257251e+00 2.940263555262189344e-03 1.000000000000000082e-05
1.609187337887370006e+00 2.948865196889399482e-03 1.000000000000000082e-05
1.603633444590610413e+00 2.946714576080849708e-03 1.000000000000000082e-05
1.598098719808308532e+00 2.926368077526903238e-03 1.000000000000000082e-05
1.592583097382920032e+00 2.893879351114437681e-03 1.000000000000000082e-05
1.587086511385232601e+00 2.911762629975210050e-03 1.000000000000000082e-05
1.581608896113581242e+00 2.944765769005279390e-03 1.000000000000000082e-05
1.576150186093060457e+00 2.947167661854603778e-03 1.000000000000000082e-05
1.570710316074743762e+00 2.955525043611500775e-03 1.000000000000000082e-05
1.565289221034901423e+00 2.906272510534298973e-03 1.000000000000000082e-05
1.559886836174224412e+00 2.881186007031671676e-03 1.000000000000000082e-05
1.554503096917050353e+00 2.879233698816545568e-03 1.000000000000000082e-05
1.549137938910590817e+00 2.886322020462564128e-03 1.000000000000000082e-05
1.543791298024162373e+00 2.910665741432982064e-03 1.000000000000000082e-05
1.538463110348420537e+00 2.913928914781995470e-03 1.000000000000000082e-05
1.533153312194593498e+00 2.924141719509848730e-03 1.000000000000000082e-05
1.527861840093724721e+00 2.916427298514233813e-03 1.000000000000000082e-05
1.522588630795911113e+00 2.901377710544695687e-03 1.000000000000000082e-05
1.517333621269548738e+00 2.886853501437349964e-03 1.000000000000000082e-05
1.512096748700578752e+00 2.885386712431061394e-03 1.000000000000000082e-05
1.506877950491735341e+00 2.890179999902907099e-03 1.000000000000000082e-05
1.501677164261799868e+00 2.898463838330820122e-03 1.000000000000000082e-05
1.496494327844854144e+00 2.909083023562758757e-03 1.000000000000000082e-05
1.491329379289536794e+00 2.901684800951406188e-03 1.000000000000000082e-05
1.486182256858303852e+00 2.907270750546932757e-03 1.000000000000000082e-05
1.481052899026688685e+00 2.906639408951314577e-03 1.000000000000000082e-05
1.475941244482569692e+00 2.903761343958968441e-03 1.000000000000000082e-05
1.470847232125435111e+00 2.916422944530959200e-03 1.000000000000000082e-05
1.465770801065653384e+00 2.912983679617735418e-03 1.000000000000000082e-05
1.460711890623745735e+00 2.921634435377466928e-03 1.000000000000000082e-05
1.455670440329659421e+00 2.922744907384738650e-03 1.000000000000000082e-05
1.450646389922046753e+00 2.953163691978707376e-03 1.000000000000000082e-05
1.445639679347544115e+00 2.961242091618743189e-03 1.000000000000000082e-05
1.440650248760053431e+00 2.973185367048850666e-03 1.000000000000000082e-05
1.435678038520027844e+00 2.967038422565993882e-03 1.000000000000000082e-05
1.430722989193757622e+00 2.968269235383298298e-03 1.000000000000000082e-05
1.425785041552661170e+00 2.928471652115405277e-03 1.000000000000000082e-05
1.420864136572576264e+00 2.942042679962606801e-03 1.000000000000000082e-05
1.415960215433054614e+00 2.941092760670799538e-03 1.000000000000000082e-05
1.411073219516658872e+00 2.945486145087272689e-03 1.000000000000000082e-05
1.406203090408260969e+00 2.956206512120473917e-03 1.000000000000000082e-05
1.401349769894345787e+00 2.947204186671006053e-03 1.000000000000000082e-05
1.396513199962314378e+00 2.949585466301046614e-03 1.000000000000000082e-05
1.391693322799789856e+00 2.946183343186320729e-03 1.000000000000000082e-05
1.386890080793927060e+00 2.950646406998585786e-03 1.000000000000000082e-05
1.382103416530724660e+00 2.965510235738723875e-03 1.000000000000000082e-05
1.377333272794336594e+00 2.945064580350512714e-03 1.000000000000000082e-05
1.372579592566390394e+00 2.952832353424438439e-03 1.000000000000000082e-05
1.367842319025305065e+00 2.956979878889526032e-03 1.000000000000000082e-05
1.363121395545610959e+00 2.963330316579432071e-03 1.000000000000000082e-05
1.358416765697274764e+00 2.963048416952427690e-03 1.000000000000000082e-05
1.353728373245021821e+00 2.947904706035368080e-03 1.000000000000000082e-05
1.349056162147667770e+00 2.936520120838755857e-03 1.000000000000000082e-05
1.344400076557446422e+00 2.929335252191232232e-03 1.000000000000000082e-05
1.339760060819342069e+00 2.918499290357837780e-03 1.000000000000000082e-05
1.335136059470425796e+00 2.907163186994064265e-03 1.000000000000000082e-05
1.330528017239190008e+00 2.906872653038111015e-03 1.000000000000000082e-05
1.325935879044890520e+00 2.893024935108183711e-03 1.000000000000000082e-05
1.321359589996886630e+00 2.903998052148291410e-03 1.000000000000000082e-05
1.316799095393985208e+00 2.907863149198365148e-03 1.000000000000000082e-05
1.312254340723786994e+00 2.899559871882873962e-03 1.000000000000000082e-05
1.307725271662034672e+00 2.888677417876769297e-03 1.000000000000000082e-05
1.303211834071963615e+00 2.889214941046538629e-03 1.000000000000000082e-05
1.298713974003655958e+00 2.891256752429755255e-03 1.000000000000000082e-05
1.294231637693393555e+00 2.897404937098211654e-03 1.000000000000000082e-05
1.289764771563017609e+00 2.898537712766277932e-03 1.000000000000000082e-05
1.285313322219285626e+00 2.886815026731535429e-03 1.000000000000000082e-05
1.280877236453235923e+00 2.884526119951184072e-03 1.000000000000000082e-05
1.276456461239549922e+00 2.885195439373361165e-03 1.000000000000000082e-05
1.272050943735919315e+00 2.885134473357398987e-03 1.000000000000000082e-05
1.267660631282413242e+00 2.887806072523018980e-03 1.000000000000000082e-05
1.263285471400849236e+00 2.889456871634913868e-03 1.000000000000000082e-05
1.258925411794167060e+00 2.891943196066867287e-03 1.000000000000000082e-05
1.254580400345802538e+00 2.894172604093534287e-03 1.000000000000000082e-05
1.250250385119064500e+00 2.896718959482368506e-03 1.000000000000000082e-05
1.245935314356514167e+00 2.899471513049598284e-03 1.000000000000000082e-05
1.241635136479347201e+00 2.902345048794129512e-03 1.000000000000000082e-05
1.237349800086775753e+00 2.906187464650254217e-03 1.000000000000000082e-05
1.233079253955415622e+00 2.906430428198496403e-03 1.000000000000000082e-05
1.228823447038672745e+00 2.915651153461049430e-03 1.000000000000000082e-05
1.224582328466133463e+00 2.911128728214042692e-03 1.000000000000000082e-05
1.220355847542956784e+00 2.926710619673619177e-03 1.000000000000000082e-05
1.216143953749267981e+00 2.910561067055211521e-03 1.000000000000000082e-05
1.211946596739555293e+00 2.920087783821783984e-03 1.000000000000000082e-05
1.207763726342066857e+00 2.935511178475389872e-03 1.000000000000000082e-05
1.203595292558212515e+00 2.929154812773383538e-03 1.000000000000000082e-05
1.199441245561964964e+00 2.912156001576485850e-03 1.000000000000000082e-05
1.195301535699265560e+00 2.912249644922964859e-03 1.000000000000000082e-05
1.191176113487429022e+00 2.911693567787719972e-03 1.000000000000000082e-05
1.187064929614553677e+00 2.913256917485485941e-03 1.000000000000000082e-05
1.182967934938930599e+00 2.914880029452094744e-03 1.000000000000000082e-05
1.178885080488457193e+00 2.912560377755386669e-03 1.000000000000000082e-05
1.174816317460051440e+00 2.919031278299126682e-03 1.000000000000000082e-05
1.170761597219068806e+00 2.919931381612173027e-03 1.000000000000000082e-05
1.166720871298720041e+00 2.921304976491311423e-03 1.000000000000000082e-05
1.162694091399492979e+00 2.926032624476540209e-03 1.000000000000000082e-05
1.158681209388574773e+00 2.925906230753838599e-03 1.000000000000000082e-05
1.154682177299276358e+00 2.924505678870959868e-03 1.000000000000000082e-05
1.150696947330458908e+00 2.930593785196905759e-03 1.000000000000000082e-05
1.146725471845963629e+00 2.925010715949783856e-03 1.000000000000000082e-05
1.142767703374040211e+00 2.917943650036182966e-03 1.000000000000000082e-05
1.138823594606781953e+00 2.915687946071170329e-03 1.000000000000000082e-05
1.134893098399558653e+00 2.935301379389388798e-03 1.000000000000000082e-05
1.130976167770452845e+00 2.930146463002577476e-03 1.000000000000000082e-05
1.127072755899699796e+00 2.924369585736522666e-03 1.000000000000000082e-05
1.123182816129126183e+00 2.926186114048772054e-03 1.000000000000000082e-05
1.119306301961593197e+00 2.924428747418844881e-03 1.000000000000000082e-05
1.115443167060440777e+00 2.924406348930565485e-03 1.000000000000000082e-05
1.111593365248933596e+00 2.913829251503202971e-03 1.000000000000000082e-05
1.107756850509709068e+00 2.910016664443468640e-03 1.000000000000000082e-05
1.103933576984227338e+00 2.909873324605281343e-03 1.000000000000000082e-05
1.100123498972222835e+00 2.905710530427267797e-03 1.000000000000000082e-05
1.096326570931159150e+00 2.905221399144918438e-03 1.000000000000000082e-05
1.092542747475682585e+00 2.900586172343148136e-03 1.000000000000000082e-05
1.088771983377081920e+00 2.896912967232442328e-03 1.000000000000000082e-05
1.085014233562746178e+00 2.895387672913931308e-03 1.000000000000000082e-05
1.081269453115626833e+00 2.893983613846765664e-03 1.000000000000000082e-05
1.077537597273700021e+00 2.893400549261024648e-03 1.000000000000000082e-05
1.073818621429432074e+00 2.892456097105294572e-03 1.000000000000000082e-05
1.070112481129246618e+00 2.889071646655758455e-03 1.000000000000000082e-05
1.066419132072992548e+00 2.888146942383903407e-03 1.000000000000000082e-05
1.062738530113414459e+00 2.889831975997648409e-03 1.000000000000000082e-05
1.059070631255625727e+00 2.885032284863014735e-03 1.000000000000000082e-05
1.055415391656582269e+00 2.888319969982032932e-03 1.000000000000000082e-05
1.051772767624557403e+00 2.887903216708090966e-03 1.000000000000000082e-05
1.048142715618621823e+00 2.886949684944047859e-03 1.000000000000000082e-05
1.044525192248120904e+00 2.879003959790247050e-03 1.000000000000000082e-05
1.040920154272157561e+00 2.881116526560243730e-03 1.000000000000000082e-05
1.037327558599074662e+00 2.883791855272313173e-03 1.000000000000000082e-05
1.033747362285940108e+00 2.875640741959050242e-03 1.000000000000000082e-05
1.030179522538033465e+00 2.875519262114395718e-03 1.000000000000000082e-05
1.026623996708334374e+00 2.875745589698761907e-03 1.000000000000000082e-05
1.023080742297013623e+00 2.875569352281487096e-03 1.000000000000000082e-05
1.019549716950923779e+00 2.874832312337743685e-03 1.000000000000000082e-05
1.016030878463093812e+00 2.874329956106600262e-03 1.000000000000000082e-05
1.012524184772224167e+00 2.874149229392869171e-03 1.000000000000000082e-05
1.009029593962184501e+00 2.875142882035619258e-03 1.000000000000000082e-05
1.005547064261512080e+00 2.874333438510162392e-03 1.000000000000000082e-05
1.002076554042913292e+00 2.873008681350396488e-03 1.000000000000000082e-05
9.986180218227644900e-01 2.873242447870657471e-03 1.000000000000000082e-05
9.951714262606181638e-01 2.874353686217673027e-03 1.000000000000000082e-05
9.917367261587071159e-01 2.879238891891370330e-03 1.000000000000000082e-05
9.883138804614532980e-01 2.879419080528031541e-03 1.000000000000000082e-05
9.849028482549762042e-01 2.880048880018592789e-03 1.000000000000000082e-05
9.815035887666034853e-01 2.884235927604860295e-03 1.000000000000000082e-05
9.781160613643850033e-01 2.888155127228432106e-03 1.000000000000000082e-05
9.747402255566062212e-01 2.885635620784271754e-03 1.000000000000000082e-05
9.713760409913038130e-01 2.889694465997157905e-03 1.000000000000000082e-05
9.680234674557843810e-01 2.896280231871409868e-03 1.000000000000000082e-05
9.646824648761423981e-01 2.901931117585504222e-03 1.000000000000000082e-05
9.613529933167831443e-01 2.905181199049125442e-03 1.000000000000000082e-05
9.580350129799434233e-01 2.907421759435744636e-03 1.000000000000000082e-05
9.547284842052168319e-01 2.903992030228644879e-03 1.000000000000000082e-05
9.514333674690795828e-01 2.909144980055344831e-03 1.000000000000000082e-05
9.481496233844181054e-01 2.905629412304860677e-03 1.000000000000000082e-05
9.448772127000578669e-01 2.905438779090620781e-03 1.000000000000000082e-05
9.416160963002947470e-01 2.909460444258754348e-03 1.000000000000000082e-05
9.383662352044269683e-01 2.911883079727536298e-03 1.000000000000000082e-05
9.351275905662896903e-01 2.922758335711863817e-03 1.000000000000000082e-05
9.319001236737901595e-01 2.920165979351835046e-03 1.000000000000000082e-05
9.286837959484450788e-01 2.906121830766695679e-03 1.000000000000000082e-05
9.254785689449199770e-01 2.893649098304798203e-03 1.000000000000000082e-05
9.222844043505689093e-01 2.888047901277100184e-03 1.000000000000000082e-05
9.191012639849770460e-01 2.895054731612735875e-03 1.000000000000000082e-05
9.159291097995042596e-01 2.900901793379736474e-03 1.000000000000000082e-05
9.127679038768297115e-01 2.896888555610262900e-03 1.000000000000000082e-05
9.096176084304995468e-01 2.892171217707001103e-03 1.000000000000000082e-05
9.064781858044744789e-01 2.892126645524611701e-03 1.000000000000000082e-05
9.033495984726801487e-01 2.895062408701238980e-03 1.000000000000000082e-05
9.002318090385583726e-01 2.899575598066169661e-03 1.000000000000000082e-05
8.971247802346199451e-01 2.891277087976471850e-03 1.000000000000000082e-05
8.940284749219998828e-01 2.893394030916596193e-03 1.000000000000000082e-05
8.909428560900120031e-01 2.887872865779107789e-03 1.000000000000000082e-05
8.878678868557084991e-01 2.883917624719546224e-03 1.000000000000000082e-05
8.848035304634381815e-01 2.884018701809491943e-03 1.000000000000000082e-05
8.817497502844059420e-01 2.883792251339492227e-03 1.000000000000000082e-05
8.787065098162369914e-01 2.883926472417914881e-03 1.000000000000000082e-05
8.756737726825390977e-01 2.884529071505535260e-03 1.000000000000000082e-05
8.726515026324686009e-01 2.885800905424673601e-03 1.000000000000000082e-05
